Customer No|Date Purchased|SKU|Price|Items Left|Total Cases Ordered
684|20170101|42750001|1.2210000000000003|84|8
684|20170101|43957001|0.9790000000000001|88|8
684|20170101|43778001|0.7040000000000001|92|9
684|20170101|44027001|0.8690000000000001|71|8
684|20170101|44053001|0.5830000000000001|79|7
684|20170101|44003001|1.903|85|8
684|20170101|43697001|7.689000000000001|83|8
684|20170101|43948001|0.561|91|8
684|20170101|43875001|14.289000000000001|92|8
684|20170101|43862001|1.529|76|7
684|20170101|43729001|1.4630000000000003|81|8
684|20170101|42304001|5.269|80|8
684|20170101|42262001|1.276|77|8
684|20170101|43189001|1.4410000000000003|81|8
685|20170101|42359001|4.059|196|23
685|20170101|43392001|4.829|95|9
685|20170101|44065001|1.529|82|8
685|20170101|42266001|3.619|120|11
685|20170101|42909001|2.75|100|10
685|20170101|43888001|3.608|94|9
685|20170101|43685001|2.189|96|9
685|20170101|43799001|2.618|88|8
685|20170101|43962001|1.4190000000000003|86|8
685|20170101|43830001|2.0020000000000002|84|8
685|20170101|43669001|3.2560000000000002|97|9
685|20170101|42858001|2.189|84|8
685|20170101|43473001|4.719|66|7
685|20170101|42724001|2.3100000000000005|82|8
685|20170101|42110001|0.8910000000000001|87|8
685|20170101|43571001|1.056|95|9
685|20170101|43741001|0.682|88|8
685|20170101|43026001|9.559000000000001|97|9
685|20170101|43484001|4.609000000000001|87|8
685|20170101|43547001|10.989|86|8
685|20170101|43745001|4.378|76|7
685|20170101|43049001|1.1|87|8
685|20170101|43055001|2.5850000000000004|83|8
685|20170101|42371001|1.067|92|8
685|20170101|42280001|8.789000000000001|86|8
685|20170101|42430001|1.837|88|8
685|20170101|43242001|2.321|87|8
685|20170101|42598001|2.849|83|7
685|20170101|42545001|9.889000000000001|86|8
685|20170101|42924001|2.75|105|10
685|20170101|42367001|3.2450000000000006|86|9
685|20170101|44019001|1.1990000000000003|88|8
685|20170101|43418001|3.2890000000000006|81|8
685|20170101|42717001|2.6290000000000004|98|9
685|20170101|42818001|2.519|91|9
685|20170101|43034001|23.639|86|8
685|20170101|43798001|1.276|91|8
685|20170101|43164001|1.0230000000000001|87|8
685|20170101|43355001|0.759|90|8
685|20170101|42283001|8.789000000000001|97|9
685|20170101|43505001|7.689000000000001|92|8
685|20170101|42967001|1.089|81|8
685|20170101|43425001|3.8390000000000004|85|8
685|20170101|43807001|0.6930000000000001|90|8
685|20170101|42287001|15.719000000000001|89|8
685|20170101|42979001|4.059|79|8
685|20170101|43236001|1.045|90|8
685|20170101|42374001|3.7840000000000003|71|7
685|20170101|44076001|1.529|78|8
685|20170101|44029001|0.8690000000000001|95|9
685|20170101|43565001|2.5410000000000004|78|7
685|20170101|42337001|3.619|86|8
685|20170101|42697001|3.0690000000000004|95|8
685|20170101|44115001|2.5850000000000004|83|8
685|20170101|43277001|1.9690000000000003|91|9
685|20170101|42870001|2.7390000000000003|85|8
685|20170101|42124001|2.64|77|7
685|20170101|43476001|4.059|67|7
685|20170101|42321001|1.9250000000000003|84|8
685|20170101|43363001|0.9790000000000001|86|8
685|20170101|42560001|2.4090000000000003|89|8
685|20170101|42223001|0.803|98|9
685|20170101|42221001|3.861|87|8
685|20170101|43537001|8.789000000000001|91|8
685|20170101|43462001|15.609|86|8
685|20170101|43977001|1.4190000000000003|75|7
685|20170101|43033001|12.089|96|9
685|20170101|43723001|1.7050000000000003|82|8
685|20170101|43732001|0.792|87|8
685|20170101|42483001|2.189|84|8
685|20170101|42923001|4.829|95|9
685|20170101|42492001|1.6610000000000003|91|9
685|20170101|43665001|1.045|80|8
685|20170101|44119001|4.389|85|8
685|20170101|42547001|2.4090000000000003|84|8
685|20170101|42355001|4.059|178|23
685|20170101|42548001|6.039000000000001|95|9
685|20170101|42968001|3.8390000000000004|92|8
685|20170101|42330001|1.639|91|8
685|20170101|42536001|9.889000000000001|83|8
685|20170101|43384001|4.829|91|9
685|20170101|42604001|11.539000000000001|93|9
686|20170101|42358001|2.079|181|23
686|20170101|42897001|2.75|109|10
686|20170101|42315001|4.389|95|10
686|20170101|42314001|2.3540000000000005|217|21
686|20170101|42348001|2.4090000000000003|102|10
686|20170101|43567001|3.124|101|9
686|20170101|42675001|2.761|88|9
686|20170101|43928001|2.563|85|8
686|20170101|42599001|11.539000000000001|84|8
686|20170101|43250001|7.689000000000001|92|8
686|20170101|43030001|12.089|87|9
686|20170101|43320001|0.759|79|8
686|20170101|43524001|1.067|83|8
686|20170101|43459001|1.7490000000000003|82|8
686|20170101|42606001|12.089|95|9
686|20170101|42683001|2.4859999999999998|88|8
686|20170101|43327001|1.4190000000000003|84|8
686|20170101|42120001|4.0040000000000004|80|7
686|20170101|42361001|1.089|91|9
686|20170101|42932001|2.75|102|9
686|20170101|44081001|2.519|85|8
686|20170101|43538001|6.039000000000001|76|8
686|20170101|43497001|3.619|91|8
686|20170101|44070001|1.529|99|9
686|20170101|42849001|3.2890000000000006|88|8
686|20170101|42835001|1.6830000000000003|86|8
686|20170101|44115001|2.5850000000000004|82|8
686|20170101|43411001|3.2890000000000006|85|8
686|20170101|42962001|4.059|86|8
686|20170101|42317001|2.189|95|8
686|20170101|43863001|1.859|83|8
686|20170101|43332001|1.4190000000000003|80|9
686|20170101|43642001|1.056|86|8
686|20170101|44126001|3.619|75|7
686|20170101|43600001|8.349|75|8
686|20170101|43770001|0.5830000000000001|86|8
686|20170101|43773001|3.7290000000000005|95|9
686|20170101|42960001|1.6500000000000001|81|8
686|20170101|44092001|3.2890000000000006|85|8
686|20170101|42952001|2.64|95|9
686|20170101|43244001|6.039000000000001|79|8
686|20170101|42342001|7.689000000000001|89|8
686|20170101|42937001|3.9490000000000003|82|7
686|20170101|43790001|1.1|84|8
686|20170101|42222001|2.0460000000000003|81|8
686|20170101|42275001|1.562|79|8
686|20170101|43427001|3.8390000000000004|83|8
686|20170101|42251001|1.6280000000000001|102|10
686|20170101|43353001|1.4190000000000003|84|8
686|20170101|43898001|1.595|85|8
686|20170101|43412001|3.2890000000000006|78|7
686|20170101|43222001|3.2560000000000002|85|8
686|20170101|42441001|4.829|100|9
686|20170101|43269001|1.859|85|8
686|20170101|43557001|1.331|81|7
686|20170101|43887001|4.378|83|8
686|20170101|42917001|2.75|88|8
686|20170101|43377001|0.9790000000000001|90|9
686|20170101|43195001|3.4980000000000007|89|8
686|20170101|43297001|3.5090000000000003|97|9
686|20170101|42942001|3.9490000000000003|107|10
686|20170101|42226001|1.9140000000000001|84|8
686|20170101|43270001|1.859|85|8
686|20170101|42294001|8.789000000000001|84|7
686|20170101|43200001|1.7270000000000003|92|8
686|20170101|43602001|8.349|78|8
686|20170101|43887001|4.378|82|8
686|20170101|42902001|4.829|101|10
687|20170101|42358001|2.079|180|23
687|20170101|42450001|3.2890000000000006|102|10
687|20170101|44142001|3.2670000000000003|78|7
687|20170101|43524001|1.067|82|8
687|20170101|43276001|1.9690000000000003|99|9
687|20170101|42389001|2.75|71|7
687|20170101|42173001|3.3000000000000003|93|9
687|20170101|42427001|1.837|81|7
687|20170101|43924001|1.9250000000000003|84|8
687|20170101|42521001|4.389|120|12
687|20170101|42193001|2.134|81|7
687|20170101|43393001|8.459000000000001|93|10
687|20170101|42902001|4.829|100|10
687|20170101|43840001|2.4200000000000004|92|8
687|20170101|43510001|2.9260000000000006|87|8
687|20170101|44068001|2.519|81|8
687|20170101|42484001|1.4190000000000003|87|8
687|20170101|43770001|0.5830000000000001|85|8
687|20170101|44018001|1.1990000000000003|80|8
687|20170101|43928001|2.563|84|8
687|20170101|43306001|2.7390000000000003|93|9
687|20170101|42228001|1.793|86|8
687|20170101|43053001|1.1|82|8
687|20170101|43170001|1.903|89|8
687|20170101|43907001|1.8920000000000001|93|8
687|20170101|42694001|7.689000000000001|94|8
687|20170101|42332001|3.0690000000000004|81|8
687|20170101|43275001|1.9690000000000003|87|8
687|20170101|42292001|8.789000000000001|73|7
687|20170101|42386001|4.0040000000000004|77|7
687|20170101|43752001|3.2890000000000006|84|8
687|20170101|42081001|2.7390000000000003|79|8
687|20170101|42638001|2.7390000000000003|79|8
687|20170101|42840001|4.312|83|8
687|20170101|43893001|2.0240000000000005|86|8
687|20170101|43143001|0.9570000000000001|77|8
687|20170101|42705001|3.0690000000000004|83|9
687|20170101|42534001|2.4090000000000003|92|8
687|20170101|43939001|1.7050000000000003|75|8
687|20170101|42231001|3.3000000000000003|86|8
687|20170101|44025001|0.8690000000000001|90|9
687|20170101|42427001|1.837|80|7
687|20170101|42686001|0.759|88|8
687|20170101|43501001|3.2890000000000006|82|8
687|20170101|43714001|0.561|95|9
687|20170101|42474001|2.4859999999999998|91|8
687|20170101|43443001|2.959|96|8
687|20170101|44030001|0.8690000000000001|92|9
687|20170101|44143001|0.649|83|8
687|20170101|43613001|1.1990000000000003|82|7
687|20170101|42354001|9.559000000000001|86|8
688|20170101|43317001|1.4190000000000003|85|8
688|20170101|42778001|5.159000000000001|126|12
688|20170101|42316001|4.389|108|10
688|20170101|42312001|3.399|197|20
688|20170101|43032001|24.739|80|8
688|20170101|42642001|4.609000000000001|85|8
688|20170101|42781001|22.979000000000003|86|8
688|20170101|43736001|4.807|75|8
688|20170101|43854001|1.7490000000000003|95|9
688|20170101|43087001|2.915|82|8
688|20170101|42606001|12.089|94|9
688|20170101|43470001|4.719|87|7
688|20170101|42695001|4.279000000000001|84|8
688|20170101|42842001|2.9260000000000006|91|8
688|20170101|42226001|1.9140000000000001|83|8
688|20170101|42677001|3.6410000000000005|85|8
688|20170101|43947001|0.8800000000000001|84|8
688|20170101|42687001|1.7600000000000002|92|8
688|20170101|43600001|8.349|74|8
688|20170101|43437001|3.619|80|8
688|20170101|43814001|1.7600000000000002|82|8
688|20170101|43315001|1.4190000000000003|82|9
688|20170101|43904001|0.7480000000000001|70|7
688|20170101|42828001|2.0020000000000002|94|9
688|20170101|43142001|3.102|97|9
688|20170101|44058001|2.706|89|8
688|20170101|43996001|2.431|85|9
688|20170101|43680001|2.387|84|8
688|20170101|43074001|2.7170000000000005|86|8
688|20170101|43492001|5.269|89|8
688|20170101|43152001|3.696|82|8
688|20170101|42898001|2.75|106|10
688|20170101|42141001|0.6050000000000001|78|8
688|20170101|42758001|3.058|78|7
688|20170101|43716001|2.552|76|8
688|20170101|43138001|3.674|76|7
688|20170101|42324001|7.689000000000001|92|9
688|20170101|43148001|1.3860000000000001|74|7
688|20170101|43302001|2.7390000000000003|89|8
688|20170101|42167001|2.75|86|8
688|20170101|43631001|5.489000000000001|89|9
688|20170101|43494001|3.2890000000000006|83|8
688|20170101|44038001|0.8690000000000001|96|9
688|20170101|42438001|0.9790000000000001|93|9
688|20170101|42446001|9.669|102|10
688|20170101|44067001|1.529|79|8
688|20170101|42907001|2.75|80|8
688|20170101|43114001|3.2450000000000006|86|8
688|20170101|43394001|4.1690000000000005|90|9
688|20170101|42365001|1.0230000000000001|72|8
688|20170101|42149001|8.789000000000001|98|9
688|20170101|43299001|2.7390000000000003|96|9
688|20170101|43703001|0.5720000000000001|83|8
688|20170101|43365001|0.9790000000000001|106|9
688|20170101|42109001|2.827|86|8
688|20170101|43981001|0.66|90|8
688|20170101|44065001|1.529|81|8
688|20170101|44108001|2.189|71|7
688|20170101|42237001|1.1|87|8
688|20170101|43433001|3.8390000000000004|71|8
688|20170101|42163001|2.7390000000000003|75|8
688|20170101|42119001|2.156|83|8
688|20170101|42289001|8.789000000000001|83|8
688|20170101|43763001|3.8500000000000005|85|8
688|20170101|42454001|1.7600000000000002|88|8
688|20170101|43323001|1.4190000000000003|88|8
688|20170101|43068001|4.158|78|8
688|20170101|43347001|1.4190000000000003|95|9
688|20170101|43943001|3.4760000000000004|78|7
688|20170101|42289001|8.789000000000001|82|8
688|20170101|43039001|12.089|89|9
688|20170101|42891001|4.147|81|8
688|20170101|43868001|1.859|79|8
688|20170101|44127001|3.08|84|8
689|20170101|42359001|4.059|195|23
689|20170101|42470001|2.6950000000000003|102|10
689|20170101|42311001|2.519|213|22
689|20170101|43519001|1.9800000000000002|76|7
689|20170101|44049001|2.1670000000000003|99|9
689|20170101|42618001|11.539000000000001|94|9
689|20170101|42731001|9.889000000000001|82|9
689|20170101|44078001|1.529|86|8
689|20170101|43705001|3.619|94|9
689|20170101|43992001|0.8580000000000001|81|8
689|20170101|43375001|0.9790000000000001|87|8
689|20170101|43594001|8.239|71|8
689|20170101|43407001|6.028000000000001|90|9
689|20170101|43860001|1.9690000000000003|95|9
689|20170101|43417001|1.859|87|8
689|20170101|42796001|2.189|89|9
689|20170101|43154001|0.8140000000000001|81|8
689|20170101|43781001|2.915|85|8
689|20170101|42656001|6.589|87|8
689|20170101|43189001|1.4410000000000003|80|8
689|20170101|42700001|3.0690000000000004|92|8
689|20170101|42728001|3.8390000000000004|91|8
689|20170101|42741001|4.235|85|8
689|20170101|44149001|3.9490000000000003|79|8
689|20170101|43139001|2.9920000000000004|68|7
689|20170101|43166001|3.2560000000000002|87|8
689|20170101|42700001|3.0690000000000004|91|8
689|20170101|44100001|1.529|97|9
689|20170101|42244001|3.9490000000000003|78|7
689|20170101|43885001|3.0140000000000007|96|9
690|20170101|42571001|4.389|123|12
690|20170101|42226001|1.9140000000000001|82|8
690|20170101|42733001|2.959|89|8
690|20170101|43235001|0.792|95|8
690|20170101|43684001|2.6290000000000004|85|8
690|20170101|43520001|1.584|82|8
690|20170101|43973001|1.4190000000000003|98|9
690|20170101|42332001|3.0690000000000004|80|8
690|20170101|43026001|9.559000000000001|96|9
690|20170101|43953001|2.475|76|8
690|20170101|44035001|1.1990000000000003|90|8
690|20170101|43585001|1.9690000000000003|81|8
690|20170101|43928001|2.563|83|8
690|20170101|43249001|7.689000000000001|82|8
690|20170101|42220001|2.123|76|7
690|20170101|43627001|6.589|81|8
690|20170101|43378001|0.9790000000000001|88|9
690|20170101|42550001|2.4090000000000003|86|8
690|20170101|43471001|4.719|81|8
690|20170101|42924001|2.75|104|10
690|20170101|42392001|3.2890000000000006|99|9
690|20170101|42312001|3.399|196|20
690|20170101|43252001|1.4740000000000002|87|8
690|20170101|43500001|4.059|97|9
690|20170101|43123001|2.4090000000000003|85|8
690|20170101|43206001|2.9260000000000006|73|8
690|20170101|43009001|11.539000000000001|90|8
690|20170101|42788001|20.889|76|8
690|20170101|43842001|4.378|86|8
690|20170101|43186001|2.0240000000000005|91|8
690|20170101|43364001|0.9790000000000001|91|8
690|20170101|42177001|3.3000000000000003|85|8
690|20170101|42801001|1.6500000000000001|77|8
690|20170101|44057001|3.2670000000000003|82|8
690|20170101|43155001|3.4210000000000003|89|8
690|20170101|43871001|1.529|93|8
690|20170101|42812001|2.6290000000000004|84|9
690|20170101|42787001|9.889000000000001|90|8
690|20170101|42901001|10.549000000000001|108|10
690|20170101|43646001|1.4190000000000003|82|8
690|20170101|43103001|1.4630000000000003|81|8
690|20170101|43262001|2.6290000000000004|89|8
690|20170101|43701001|7.689000000000001|86|8
690|20170101|42398001|5.489000000000001|89|8
690|20170101|43676001|3.168|87|8
690|20170101|44140001|3.036|86|8
691|20170101|42357001|4.059|188|23
691|20170101|43027001|9.559000000000001|98|9
691|20170101|43662001|1.0120000000000002|101|9
691|20170101|43657001|3.047|83|8
691|20170101|42504001|1.4080000000000001|78|8
691|20170101|42333001|3.2890000000000006|87|8
691|20170101|43242001|2.321|86|8
691|20170101|43173001|0.803|96|9
691|20170101|43237001|4.279000000000001|75|8
691|20170101|43641001|1.848|86|8
691|20170101|43794001|2.75|98|10
691|20170101|43808001|1.6720000000000002|87|8
691|20170101|42248001|1.4520000000000002|83|8
691|20170101|43456001|2.959|79|8
691|20170101|43370001|0.9790000000000001|89|9
691|20170101|42477001|1.639|78|8
691|20170101|43550001|8.789000000000001|79|7
691|20170101|42595001|1.4080000000000001|81|8
691|20170101|42833001|1.6720000000000002|86|8
691|20170101|42390001|2.75|87|9
691|20170101|43312001|1.859|91|8
691|20170101|43398001|5.159000000000001|101|9
691|20170101|42930001|2.75|94|10
691|20170101|43945001|3.927|76|8
691|20170101|43009001|11.539000000000001|89|8
691|20170101|42690001|3.0690000000000004|81|8
691|20170101|42741001|4.235|84|8
691|20170101|42680001|1.881|83|8
691|20170101|42417001|1.837|80|8
691|20170101|42771001|13.189000000000002|90|8
691|20170101|42338001|7.689000000000001|87|8
691|20170101|43255001|1.9690000000000003|82|8
691|20170101|42524001|3.8390000000000004|123|12
691|20170101|43836001|0.8910000000000001|83|8
691|20170101|42252001|3.9820000000000007|108|11
691|20170101|42783001|3.1790000000000003|84|8
691|20170101|43419001|4.059|81|8
691|20170101|42537001|2.4090000000000003|73|8
691|20170101|43770001|0.5830000000000001|84|8
691|20170101|43121001|2.101|89|8
691|20170101|42320001|3.2670000000000003|91|9
691|20170101|43220001|0.649|95|8
691|20170101|42692001|3.0690000000000004|85|8
691|20170101|43617001|5.599|85|8
691|20170101|42804001|2.4090000000000003|88|8
691|20170101|42809001|4.939000000000001|87|8
691|20170101|42258001|1.7160000000000002|72|7
691|20170101|42806001|3.1790000000000003|97|9
691|20170101|43960001|0.8360000000000001|82|8
691|20170101|43766001|3.718|92|8
692|20170101|42358001|2.079|179|23
692|20170101|42904001|4.829|101|10
692|20170101|42568001|4.389|128|12
692|20170101|43733001|3.8720000000000003|81|8
692|20170101|42343001|3.619|86|8
692|20170101|43825001|2.6510000000000002|81|8
692|20170101|42552001|1.1990000000000003|87|8
692|20170101|43399001|5.159000000000001|109|10
692|20170101|42598001|2.849|82|7
692|20170101|43321001|1.4190000000000003|85|8
692|20170101|42679001|1.793|82|7
692|20170101|42604001|11.539000000000001|92|9
692|20170101|42810001|2.6290000000000004|85|8
692|20170101|43539001|8.789000000000001|75|7
692|20170101|44149001|3.9490000000000003|78|8
692|20170101|43840001|2.4200000000000004|91|8
692|20170101|43048001|3.619|84|8
692|20170101|42521001|4.389|119|12
692|20170101|43260001|1.859|86|8
692|20170101|43988001|1.265|85|8
692|20170101|43713001|2.706|91|8
692|20170101|43601001|5.819000000000001|82|8
692|20170101|43390001|4.1690000000000005|102|10
692|20170101|42580001|4.1690000000000005|123|12
692|20170101|44158001|4.389|85|9
692|20170101|42139001|3.2230000000000003|89|8
692|20170101|42323001|3.091|81|8
692|20170101|43617001|5.599|84|8
692|20170101|42457001|3.2560000000000002|75|8
692|20170101|42187001|2.9260000000000006|85|8
692|20170101|42928001|3.9490000000000003|92|9
692|20170101|42653001|3.619|93|9
692|20170101|42609001|11.539000000000001|105|9
692|20170101|42880001|2.75|80|8
692|20170101|44140001|3.036|85|8
692|20170101|43900001|0.7370000000000001|83|8
692|20170101|42205001|1.9470000000000003|80|8
692|20170101|44021001|1.1990000000000003|94|9
692|20170101|43257001|3.5090000000000003|85|9
692|20170101|42321001|1.9250000000000003|83|8
692|20170101|43794001|2.75|97|10
692|20170101|43131001|3.1790000000000003|85|8
692|20170101|43109001|1.826|84|8
692|20170101|42823001|2.596|91|8
692|20170101|43661001|3.861|79|7
692|20170101|44090001|3.2890000000000006|83|8
692|20170101|43881001|0.9570000000000001|81|8
692|20170101|43324001|1.4190000000000003|83|8
692|20170101|43857001|4.389|81|8
692|20170101|42235001|3.3000000000000003|89|8
692|20170101|43611001|1.1990000000000003|81|8
692|20170101|42675001|2.761|87|9
692|20170101|43816001|2.9810000000000003|76|8
692|20170101|43038001|12.089|99|10
692|20170101|43446001|2.959|84|9
692|20170101|43286001|3.5090000000000003|88|9
692|20170101|42680001|1.881|82|8
692|20170101|42748001|1.7160000000000002|92|8
692|20170101|43655001|3.5640000000000005|70|8
692|20170101|44038001|0.8690000000000001|95|9
693|20170101|42359001|4.059|194|23
693|20170101|42335001|3.2890000000000006|123|11
693|20170101|43270001|1.859|84|8
693|20170101|44036001|0.8690000000000001|102|9
693|20170101|43718001|2.75|79|8
693|20170101|43558001|4.224|68|7
693|20170101|43283001|3.2890000000000006|96|9
693|20170101|42165001|2.75|77|7
693|20170101|42305001|3.2890000000000006|92|8
693|20170101|43649001|1.32|92|9
693|20170101|43449001|2.959|87|8
693|20170101|43348001|0.759|85|8
693|20170101|43137001|2.783|83|8
693|20170101|43366001|0.9790000000000001|86|8
693|20170101|42803001|3.3000000000000003|88|8
693|20170101|42944001|1.6830000000000003|84|8
693|20170101|44050001|1.6940000000000002|85|8
693|20170101|43986001|3.047|89|8
693|20170101|42993001|3.806|93|8
693|20170101|42678001|2.4420000000000006|78|8
693|20170101|43704001|4.279000000000001|83|8
693|20170101|43832001|4.367000000000001|75|7
693|20170101|43046001|3.619|87|8
693|20170101|44114001|2.3760000000000003|79|7
693|20170101|42478001|1.4300000000000002|84|8
693|20170101|42794001|1.6500000000000001|90|9
693|20170101|43714001|0.561|94|9
693|20170101|42591001|12.089|80|8
693|20170101|42523001|3.8390000000000004|111|11
693|20170101|43223001|1.606|74|8
693|20170101|43761001|1.617|90|8
693|20170101|42246001|1.793|81|8
693|20170101|43710001|3.003|94|8
693|20170101|42415001|1.837|72|8
693|20170101|43235001|0.792|94|8
693|20170101|44072001|1.529|81|7
693|20170101|43539001|8.789000000000001|74|7
693|20170101|44054001|0.8360000000000001|81|8
693|20170101|42865001|1.639|84|8
693|20170101|42563001|4.1690000000000005|128|12
693|20170101|43709001|4.059|91|8
693|20170101|42129001|0.7370000000000001|84|8
693|20170101|44080001|1.529|91|8
693|20170101|42318001|4.059|83|8
693|20170101|42972001|0.55|76|7
693|20170101|42746001|1.7820000000000003|83|8
693|20170101|42390001|2.75|86|9
693|20170101|42733001|2.959|88|8
693|20170101|43510001|2.9260000000000006|86|8
693|20170101|42328001|9.9|86|8
693|20170101|43505001|7.689000000000001|91|8
693|20170101|43522001|2.123|101|9
693|20170101|43332001|1.4190000000000003|79|9
693|20170101|43716001|2.552|75|8
693|20170101|43335001|0.759|89|8
693|20170101|42457001|3.2560000000000002|74|8
693|20170101|42764001|4.389|73|7
693|20170101|43922001|3.2890000000000006|96|9
693|20170101|43287001|6.039000000000001|81|8
693|20170101|42129001|0.7370000000000001|83|8
693|20170101|42995001|3.1130000000000004|83|8
693|20170101|43248001|7.689000000000001|79|8
693|20170101|43525001|1.639|86|8
693|20170101|43025001|9.559000000000001|94|9
693|20170101|44062001|2.849|88|8
693|20170101|43672001|3.7730000000000006|85|8
693|20170101|42996001|0.561|74|8
693|20170101|43573001|2.068|79|8
693|20170101|42305001|3.2890000000000006|91|8
693|20170101|42226001|1.9140000000000001|81|8
693|20170101|44060001|2.849|87|8
693|20170101|42548001|6.039000000000001|94|9
693|20170101|43064001|2.068|76|7
693|20170101|42242001|3.399|84|8
693|20170101|42804001|2.4090000000000003|87|8
693|20170101|42187001|2.9260000000000006|84|8
693|20170101|42211001|1.254|75|8
693|20170101|43062001|3.102|82|8
693|20170101|43671001|2.321|84|8
693|20170101|42863001|1.639|87|8
693|20170101|43011001|12.089|87|8
693|20170101|42720001|1.078|91|8
693|20170101|42952001|2.64|94|9
693|20170101|43982001|1.54|90|8
693|20170101|42686001|0.759|87|8
693|20170101|42229001|3.3000000000000003|75|8
693|20170101|42169001|3.3000000000000003|90|8
693|20170101|42288001|8.789000000000001|80|8
693|20170101|42687001|1.7600000000000002|91|8
693|20170101|42248001|1.4520000000000002|82|8
693|20170101|42081001|2.7390000000000003|78|8
693|20170101|43830001|2.0020000000000002|83|8
693|20170101|42204001|0.671|94|8
694|20170101|42978001|2.09|86|8
694|20170101|42943001|3.9490000000000003|83|8
694|20170101|42366001|1.848|90|8
694|20170101|43740001|2.112|84|8
694|20170101|42597001|1.1|71|7
694|20170101|43864001|1.9690000000000003|87|8
694|20170101|43186001|2.0240000000000005|90|8
694|20170101|42842001|2.9260000000000006|90|8
694|20170101|42117001|2.959|91|9
694|20170101|43381001|3.2890000000000006|91|8
694|20170101|43418001|3.2890000000000006|80|8
694|20170101|44022001|1.1990000000000003|82|8
694|20170101|43175001|2.343|89|8
694|20170101|42549001|2.4090000000000003|91|9
694|20170101|43824001|1.837|86|8
694|20170101|43979001|1.4190000000000003|84|8
694|20170101|42287001|15.719000000000001|88|8
694|20170101|42487001|2.5410000000000004|92|9
694|20170101|43550001|8.789000000000001|78|7
694|20170101|42261001|2.684|82|8
694|20170101|42721001|3.4540000000000006|83|8
694|20170101|43709001|4.059|90|8
694|20170101|42875001|6.589|90|8
694|20170101|42790001|20.889|99|9
694|20170101|43866001|1.859|89|8
694|20170101|43110001|1.0120000000000002|88|8
694|20170101|43329001|1.1990000000000003|79|9
694|20170101|42793001|2.4090000000000003|79|8
694|20170101|43068001|4.158|77|8
694|20170101|43864001|1.9690000000000003|86|8
694|20170101|44094001|3.2890000000000006|88|8
694|20170101|43535001|8.789000000000001|75|8
694|20170101|43798001|1.276|90|8
694|20170101|44076001|1.529|77|8
694|20170101|42135001|2.156|94|8
694|20170101|43893001|2.0240000000000005|85|8
694|20170101|43465001|3.619|81|8
694|20170101|42524001|3.8390000000000004|122|12
694|20170101|44149001|3.9490000000000003|77|8
694|20170101|44133001|0.8580000000000001|85|8
694|20170101|43892001|2.9920000000000004|84|8
694|20170101|42236001|1.1|90|8
694|20170101|43387001|4.829|100|10
694|20170101|42919001|4.829|107|10
694|20170101|43475001|4.719|78|8
694|20170101|43180001|3.2890000000000006|88|8
694|20170101|43817001|2.827|79|7
694|20170101|43071001|3.1790000000000003|84|8
694|20170101|44006001|0.8360000000000001|77|8
694|20170101|42196001|0.7480000000000001|87|8
694|20170101|43338001|1.4190000000000003|78|8
694|20170101|43430001|3.8390000000000004|90|8
694|20170101|43251001|3.718|77|8
694|20170101|42587001|12.089|77|7
694|20170101|43617001|5.599|83|8
694|20170101|42859001|2.189|91|8
694|20170101|44143001|0.649|82|8
694|20170101|42572001|4.389|126|12
694|20170101|43659001|1.7380000000000002|75|8
694|20170101|43886001|0.8800000000000001|76|8
694|20170101|42113001|1.881|82|8
694|20170101|42191001|4.202|83|8
694|20170101|42356001|2.079|174|23
694|20170101|42147001|1.54|85|7
694|20170101|43994001|1.353|88|8
694|20170101|42211001|1.254|74|8
694|20170101|44056001|2.0240000000000005|87|8
694|20170101|43548001|15.719000000000001|85|8
694|20170101|42838001|1.9580000000000002|81|8
694|20170101|42121001|1.562|76|7
694|20170101|43219001|2.0130000000000003|80|8
694|20170101|42722001|3.091|86|8
694|20170101|43029001|12.089|90|9
694|20170101|43943001|3.4760000000000004|77|7
694|20170101|44040001|0.8690000000000001|97|9
694|20170101|42328001|9.9|85|8
694|20170101|42920001|3.2890000000000006|99|10
694|20170101|42978001|2.09|85|8
694|20170101|42116001|2.6730000000000005|91|8
694|20170101|43328001|1.4190000000000003|89|9
694|20170101|43152001|3.696|81|8
694|20170101|44033001|1.1990000000000003|93|8
694|20170101|43600001|8.349|73|8
694|20170101|43815001|4.103000000000001|76|7
694|20170101|43475001|4.719|77|8
694|20170101|44069001|1.529|89|8
694|20170101|43042001|12.089|90|9
694|20170101|42478001|1.4300000000000002|83|8
694|20170101|42321001|1.9250000000000003|82|8
694|20170101|43147001|2.8930000000000002|85|8
694|20170101|42752001|1.4190000000000003|79|8
694|20170101|42815001|2.959|89|8
694|20170101|43882001|3.058|84|8
694|20170101|43901001|3.6630000000000003|93|9
694|20170101|43562001|0.561|88|8
694|20170101|43545001|8.789000000000001|89|8
694|20170101|42790001|20.889|98|9
695|20170101|42356001|2.079|173|23
695|20170101|42524001|3.8390000000000004|121|12
695|20170101|43966001|1.4190000000000003|72|7
695|20170101|44022001|1.1990000000000003|81|8
695|20170101|42738001|1.639|87|8
695|20170101|42960001|1.6500000000000001|80|8
695|20170101|42416001|1.837|83|7
695|20170101|42201001|4.1690000000000005|82|8
695|20170101|44159001|3.9490000000000003|90|9
695|20170101|43100001|2.9810000000000003|90|8
695|20170101|42122001|1.9470000000000003|82|8
695|20170101|43521001|1.606|78|8
